Ticker,HoldingName,WeightPct
,"NAKJUI TL 1L USD",0.0
,"NINE ENERGY SERVICE INC-N",0.0
,"RY 3.572 12/09/31",0.0
,"FNCN 4.891 10/23/30",0.0
,"BMO 4.537 12/18/28",0.0
,"SWAPTION P 105.5 09/16/26",0.0
,"TD 4.477 01/18/28",0.0
,"RY 5.235 11/02/26 CORP",0.0
,"REMSQC 4.151 06/22/36",0.0
,"LGIH 8.75 12/15/2028",0.0
,"NACN 3.635 04/13/30",0.0
,"CSCHLD 6.5 02/01/2029",0.0
,"SLFCN 4.56 12/03/40",0.0
,"CEUCN 5 5/8 06/15/33",0.0
,"ENBCN 4.35 02/26/36",0.0
,"LGF 6 04/15/30",0.0
,"TD 4.231 02/01/35",0.0
,"CIVI 8 3/4 07/01/31",0.0
,"VMED 4 3/4 07/15/31",0.0
,"ARTGCN 5 5/8 02/15/31",0.0
,"FTSCN 4.431 05/31/29",0.0
,"SABHLD 11 1/8 07/15/30",0.0
,"AIREIN 2.712 06/01/2029",0.0
,"GTX 7 3/4 05/31/32",0.0
,"RY 4.14 05/05/36",0.0
,"GRTCN 2.194 08/30/28",0.0
,"ONTPOW 4.831 06/28/34",0.0
,"T 4 1/2 03/12/36",0.0
,"TD 3.842 05/29/31",0.0
,"NACN 1.818 12/16/2027",0.0
,"ZTS 2 05/15/30",0.0
,"SBGI 8 1/8 02/15/33",0.0
,"TRPCN 4.575 02/20/35",0.0
,"CP 4 06/13/32",0.0
,"GLENLN 4 07/28/2031",0.0
,"NCLH 6 3/4 02/01/32",0.0
,"SOILCN 9 5/8 06/15/29",0.0
,"RY 4.279 02/04/35",0.0
,"VTR 5.398 04/21/2028",0.0
,"BCECN 2.75 8/1/2021",0.0
,"EVRI 9 1/4 07/01/32",0.0
,"GM 3 3/4 02/20/31",0.0
,"UVN 9 3/8 08/01/32",0.0
,"QNTELE 6 1/4 08/15/33",0.0
,"TDG 6 1/4 01/31/34",0.0
,"QNTELE 5 3/4 08/15/32",0.0
,"GS 3.641 03/05/32",0.0
,"GRTCN 4.348 10/04/31",0.0
,"CHTR 2.3 02/01/32",0.0
,"NEE 4.85 04/30/31",0.0
,"BCECN 4.7 11/15/36",0.0
,"FTSCN 4.171 09/09/31",0.0
,"ADT 5 7/8 10/15/33",0.0
,"SGYCN 8.5 09/05/29",0.0
,"THC 6 1/8 06/15/30",0.0
,"VMED 4 1/2 08/15/2030",0.0
,"TRPCN 4.609 06/24/36",0.0
,"FFHCN 4.45 08/14/35",0.0
,"SUCN 5.4 11/17/26",0.0
,"GOOGL 4 05/15/33",0.0
,"KPERST 4 1/4 03/01/26",0.0
,"FMCN 6 3/8 02/15/36",0.0
,"TMUS 5.2 01/15/33",0.0
,"AXL 7 3/4 10/15/33",0.0
,"BMO 4.709 12/07/27",0.0
,"GWCN 8 1/4 08/01/32",0.0
,"MFCCN 4.064 12/06/34",0.0
,"UVN 8 7/8 04/15/33",0.0
,"TOYOTA 3.14 02/26/29",0.0
,"RY 5.096 04/03/34",0.0
,"IAGCN 4.158 05/26/36",0.0
,"COLBUN 3.15 01/19/32",0.0
,"RY 4.214 07/03/35",0.0
,"WM 3.944 07/15/33",0.0
,"SLFCN 4.78 08/10/34",0.0
,"BIP 3.7 01/06/31",0.0
,"GLENLN 4.045 10/10/32",0.0
,"CWENA 3 3/4 02/15/31",0.0
,"TERP 4.75 01/15/2030",0.0
,"CM 3.65 01/13/32",0.0
,"CM 5 12/07/26",0.0
,"BMO 4.976 07/03/34",0.0
,"SUCN 3.55 11/14/30",0.0
,"CHTR 7 02/01/33",0.0
,"RCICN 5 12/17/2081",0.0
,"IPLCN 6.38 02/17/33",0.0
,"EQIX 3.95 05/15/30",0.0
,"SLFCN 4.21 06/22/38",0.0
,"HTHROW 3.782 09/04/30",0.0
,"MFCCN 5.054 02/23/34",0.0
,"NESNVX 2.192 01/26/29",0.0
,"CPPIBC 3.95 06/02/32",0.0
,"AHLMUN 4.875 02/04/2028",0.0
,"EQBCN 5.16 01/11/27",0.0
