Ticker,HoldingName,WeightPct
,USDP CADC 1.4015 07/17/26,0.0
,ALPHSA 9 02/10/25 CORP,0.0
,CRRUCN 3.133 08/12/2031,0.0
,BCECN 5.15 08/24/34,0.0
,BMO 6.034 09/07/33,0.0
,LUINCO TL B 1L USD,0.0
,BMO 4.709 12/07/27,0.0
,BCECN 3 03/17/31,0.0
,ZTS 2 05/15/30,0.0
,SWAPTION C 2.28 12/08/26,0.0
,AIREIN 2.712 06/01/2029,0.0
,SWAPTION C 1.75 11/06/26,0.0
,AMEBEA US,0.0
,DSG TOPCO INC,0.0
,WCPCN 4.382 11/01/29,0.0
,SWAPTION C 1.848 10/07/26,0.0
,SWAPTION C 1.67 10/31/26,0.0
,KAISAG 0 12/31/30,0.0
,SWAPTION C 2.332 07/31/26,0.0
,KAISAG 0 12/31/29,0.0
,KAISAG 0 12/31/28,0.0
,KAISAG 0 12/31/32,0.0
,KAISAG 0 12/31/27,0.0
,KAISAG 0 12/31/31,0.0
,Kaisa Group Holdings Ltd,0.0
,AAC HOLDINGS INC,0.0
,KAISAG 0 12/31/26,0.0
,SWAPTION C 2.104 07/29/26,0.0
,CIFIHG 2 3/4 12/30/29,0.0
,CIFIHG 1 06/30/31,0.0
,CIFIHG 0 06/30/29,0.0
,USDP MXNC 17 07/31/26,-0.0
,USDP JPYC 157.9 07/13/26,-0.0
,"Cash, Cash Equivalents 1",-0.0
