Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"BX","BLACKSTONE","Financials","Equity","1,891.62","0.13","1,891.62","967,806.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"PNC","PNC FINANCIAL SERVICES GROUP","Financials","Equity","1,891.62","0.13","1,891.62","523,156.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"VRT","VERTIV HOLDINGS CLASS A","Industrials","Equity","1,883.40","0.13","1,883.40","500,413.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"PWR","QUANTA SERVICES INC","Industrials","Equity","1,878.61","0.13","1,878.61","195,504.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"SPCX","SPACE EXPLORATION TECHNOLOGIES COR","Communication","Equity","1,858.72","0.13","1,858.72","770,359.00","-","United States","NASDAQ","CAD","-","USD"
"DUK","DUKE ENERGY CORP","Utilities","Equity","1,835.39","0.12","1,835.39","993,428.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"HWM","HOWMET AEROSPACE","Industrials","Equity","1,827.91","0.12","1,827.91","519,494.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","1,826.71","0.12","1,826.71","282,940.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","1,822.07","0.12","1,822.07","328,442.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"CSX","CSX","Industrials","Equity","1,797.54","0.12","1,797.54","2,407,769.00","-","United States","NASDAQ","CAD","-","USD"
"WMB","WILLIAMS","Energy","Equity","1,778.85","0.12","1,778.85","1,589,495.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"HOOD","ROBINHOOD MARKETS CLASS A","Financials","Equity","1,764.04","0.12","1,764.04","1,030,763.00","-","United States","NASDAQ","CAD","-","USD"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","1,760.15","0.12","1,760.15","736,718.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"INTU","INTUIT","Information Technology","Equity","1,753.87","0.12","1,753.87","359,375.00","-","United States","NASDAQ","CAD","-","USD"
"APP","APPLOVIN CLASS A","Communication","Equity","1,749.38","0.12","1,749.38","349,020.00","-","United States","NASDAQ","CAD","-","USD"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","1,747.44","0.12","1,747.44","794,878.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"MMM","3M","Industrials","Equity","1,744.30","0.12","1,744.30","679,514.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"MRSH","MARSH","Financials","Equity","1,706.31","0.11","1,706.31","627,135.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","1,702.12","0.11","1,702.12","415,592.00","-","United States","NASDAQ","CAD","-","USD"
"EMR","EMERSON ELECTRIC","Industrials","Equity","1,672.35","0.11","1,672.35","727,969.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"CMCSA","COMCAST CLASS A","Communication","Equity","1,654.70","0.11","1,654.70","4,634,243.00","-","United States","NASDAQ","CAD","-","USD"
"AMT","AMERICAN TOWER REIT","Real Estate","Equity","1,654.11","0.11","1,654.11","604,495.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","1,643.93","0.11","1,643.93","1,728,085.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"TRV","TRAVELERS COMPANIES","Financials","Equity","1,629.58","0.11","1,629.58","275,519.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","1,613.12","0.11","1,613.12","1,668,362.00","-","United States","NASDAQ","CAD","-","USD"
"REGN","REGENERON PHARMACEUTICALS","Health Care","Equity","1,602.05","0.11","1,602.05","130,206.00","-","United States","NASDAQ","CAD","-","USD"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","1,583.66","0.11","1,583.66","476,307.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"SLB","SLB","Energy","Equity","1,579.92","0.11","1,579.92","1,946,458.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","1,579.77","0.11","1,579.77","1,170,174.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","1,579.02","0.11","1,579.02","429,307.00","-","United States","NASDAQ","CAD","-","USD"
"TMUS","T MOBILE US INC","Communication","Equity","1,566.91","0.11","1,566.91","604,008.00","-","United States","NASDAQ","CAD","-","USD"
"CDNS","CADENCE DESIGN SYSTEMS","Information Technology","Equity","1,566.46","0.11","1,566.46","357,974.00","-","United States","NASDAQ","CAD","-","USD"
"EOG","EOG RESOURCES","Energy","Equity","1,558.68","0.10","1,558.68","687,500.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","Equity","1,536.84","0.10","1,536.84","214,525.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","1,510.37","0.10","1,510.37","967,429.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","1,496.31","0.10","1,496.31","418,389.00","-","United States","NASDAQ","CAD","-","USD"
"DASH","DOORDASH CLASS A","Consumer Discretionary","Equity","1,493.32","0.10","1,493.32","492,497.00","-","United States","NASDAQ","CAD","-","USD"
"BE","BLOOM ENERGY CLASS A","Industrials","Equity","1,486.59","0.10","1,486.59","339,747.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
